wavelength (nm),irradiance (W/m^2/nm),
2198.8,0.081702328,
2198.9,0.081635811,
2199,0.081566576,
2199.1,0.08149859,
2199.2,0.081436748,
2199.3,0.081386126,
2199.4,0.081350959,
2199.5,0.081333915,
2199.6,0.081335533,
2199.7,0.081354136,
2199.8,0.081386056,
2199.9,0.081426208,
2200,0.081468808,
2200.1,0.081508211,
2200.2,0.081539751,
2200.3,0.081560372,
2200.4,0.081569004,
2200.5,0.081566576,
2200.6,0.081555646,
2200.7,0.081539781,
2200.8,0.081522757,
2200.9,0.081507861,
2201,0.081497351,
2201.1,0.081492166,
2201.2,0.081492016,
2201.3,0.081495623,
2201.4,0.081501297,
2201.5,0.081507292,
2201.6,0.081512297,
2201.7,0.081515554,
2201.8,0.081516903,
2201.9,0.081516613,
2202,0.081515234,
2202.1,0.081513236,
2202.2,0.081510948,
2202.3,0.081508381,
2202.4,0.081505294,
2202.5,0.081501307,
2202.6,0.081495992,
2202.7,0.081489119,
2202.8,0.081480707,
2202.9,0.081471056,
2203,0.081460775,
2203.1,0.081450525,
2203.2,0.081440984,
2203.3,0.081432572,
2203.4,0.081425379,
2203.5,0.081419125,
2203.6,0.08141322,
2203.7,0.081406856,
2203.8,0.081399203,
2203.9,0.081389522,
2204,0.081377354,
2204.1,0.081362608,
2204.2,0.081345584,
2204.3,0.081326871,
2204.4,0.08130713,
2204.5,0.081287049,
2204.6,0.081266598,
2204.7,0.081244739,
2204.8,0.081218953,
2204.9,0.081184825,
2205,0.081135611,
2205.1,0.08106233,
2205.2,0.080953662,
2205.3,0.08079675,
2205.4,0.080578665,
2205.5,0.080288907,
2205.6,0.079922511,
2205.7,0.079483184,
2205.8,0.078985382,
2205.9,0.078454101,
2206,0.077921892,
2206.1,0.07742368,
2206.2,0.076990777,
2206.3,0.07664657,
2206.4,0.076405037,
2206.5,0.076272502,
2206.6,0.076250792,
2206.7,0.076339689,
2206.8,0.076536863,
2206.9,0.076835283,
2207,0.077219772,
2207.1,0.077665223,
2207.2,0.078138448,
2207.3,0.078603081,
2207.4,0.079026394,
2207.5,0.079385156,
2207.6,0.07966839,
2207.7,0.079876265,
2207.8,0.080015973,
2207.9,0.080096288,
2208,0.080123143,
2208.1,0.080097507,
2208.2,0.080016533,
2208.3,0.079877004,
2208.4,0.079680709,
2208.5,0.079438606,
2208.6,0.079172926,
2208.7,0.078915708,
2208.8,0.078703577,
2208.9,0.078569973,
2209,0.078537563,
2209.1,0.078612652,
2209.2,0.078783901,
2209.3,0.079025654,
2209.4,0.079304542,
2209.5,0.079587077,
2209.6,0.079846023,
2209.7,0.080063958,
2209.8,0.080233659,
2209.9,0.080356204,
2210,0.080437987,
2210.1,0.08048769,
2210.2,0.080513985,
2210.3,0.080524306,
2210.4,0.080524366,
2210.5,0.080518141,
2210.6,0.080508161,
2210.7,0.080495753,
2210.8,0.080481366,
2210.9,0.080464852,
2211,0.08044563,
2211.1,0.080423281,
2211.2,0.080397675,
2211.3,0.080369321,
2211.4,0.080339449,
2211.5,0.080309967,
2211.6,0.080283132,
2211.7,0.080261033,
2211.8,0.080245118,
2211.9,0.080235787,
2212,0.08023228,
2212.1,0.08023283,
2212.2,0.080235098,
2212.3,0.080236656,
2212.4,0.080235547,
2212.5,0.080230472,
2212.6,0.080221021,
2212.7,0.080207513,
2212.8,0.080190789,
2212.9,0.080171957,
2213,0.080152115,
2213.1,0.080132194,
2213.2,0.080112832,
2213.3,0.08009439,
2213.4,0.080077036,
2213.5,0.080060831,
2213.6,0.080045815,
2213.7,0.080032018,
2213.8,0.08001948,
2213.9,0.080008201,
2214,0.0799981,
2214.1,0.079988989,
2214.2,0.079980607,
2214.3,0.079972574,
2214.4,0.079964462,
2214.5,0.07995582,
2214.6,0.079946139,
2214.7,0.07993496,
2214.8,0.079921872,
2214.9,0.079906576,
2215,0.079888943,
2215.1,0.079869082,
2215.2,0.079847342,
2215.3,0.079824324,
2215.4,0.079800806,
2215.5,0.079777578,
2215.6,0.079755209,
2215.7,0.079733959,
2215.8,0.079713548,
2215.9,0.079693347,
2216,0.079672496,
2216.1,0.079650357,
2216.2,0.079626789,
2216.3,0.079602372,
2216.4,0.079578285,
2216.5,0.079556016,
2216.6,0.079536924,
2216.7,0.079521818,
2216.8,0.079510808,
2216.9,0.079503345,
2217,0.07949857,
2217.1,0.079495553,
2217.2,0.079493564,
2217.3,0.079492056,
2217.4,0.079490567,
2217.5,0.079488609,
2217.6,0.079485592,
2217.7,0.079480896,
2217.8,0.079474093,
2217.9,0.079465141,
2218,0.079454481,
2218.1,0.079443022,
2218.2,0.079431902,
2218.3,0.079422192,
2218.4,0.079414649,
2218.5,0.079409434,
2218.6,0.079406137,
2218.7,0.079403839,
2218.8,0.079401421,
2218.9,0.079397784,
2219,0.07939212,
2219.1,0.079384057,
2219.2,0.079373657,
2219.3,0.079361279,
2219.4,0.079347442,
2219.5,0.079332666,
2219.6,0.07931732,
2219.7,0.079301595,
2219.8,0.07928553,
2219.9,0.079269045,
2220,0.079252061,
2220.1,0.079234498,
2220.2,0.079216355,
2220.3,0.079197752,
2220.4,0.07917888,
2220.5,0.079159998,
2220.6,0.079141395,
2220.7,0.079123292,
2220.8,0.079105829,
2220.9,0.079088985,
2221,0.07907261,
2221.1,0.079056495,
2221.2,0.07904047,
2221.3,0.079024545,
2221.4,0.07900898,
2221.5,0.078994244,
2221.6,0.078980906,
2221.7,0.078969447,
2221.8,0.078960086,
2221.9,0.078952693,
2222,0.078946808,
2222.1,0.078941803,
2222.2,0.078937018,
2222.3,0.078931962,
2222.4,0.078926368,
2222.5,0.078920143,
2222.6,0.07891321,
2222.7,0.078905417,
2222.8,0.078896426,
2222.9,0.078885646,
2223,0.078872368,
2223.1,0.078855944,
2223.2,0.078835943,
2223.3,0.078812425,
2223.4,0.078786049,
2223.5,0.078758106,
2223.6,0.078730362,
2223.7,0.078704706,
2223.8,0.078682767,
2223.9,0.078665463,
2224,0.078652755,
2224.1,0.078643563,
2224.2,0.07863608,
2224.3,0.078628198,
2224.4,0.078618037,
2224.5,0.07860444,
2224.6,0.078587346,
2224.7,0.078567545,
2224.8,0.078546395,
2224.9,0.078525255,
2225,0.078504554,
2225.1,0.078483024,
2225.2,0.078457009,
2225.3,0.078420153,
2225.4,0.078363686,
2225.5,0.078277378,
2225.6,0.078151406,
2225.7,0.077978848,
2225.8,0.077758545,
2225.9,0.077497441,
2226,0.077211759,
2226.1,0.076926078,
2226.2,0.076670098,
2226.3,0.076473633,
2226.4,0.076360789,
2226.5,0.076345024,
2226.6,0.076426327,
2226.7,0.076591492,
2226.8,0.07681703,
2226.9,0.077074168,
2227,0.077334234,
2227.1,0.077573219,
2227.2,0.0777746,
2227.3,0.077930114,
2227.4,0.078038932,
2227.5,0.078105649,
2227.6,0.078138178,
2227.7,0.078145751,
2227.8,0.078137409,
2227.9,0.078121084,
2228,0.078102991,
2228.1,0.078087496,
2228.2,0.078077066,
2228.3,0.0780725,
2228.4,0.078073229,
2228.5,0.078077935,
2228.6,0.078084799,
2228.7,0.078092002,
2228.8,0.078098026,
2228.9,0.078101733,
2229,0.078102412,
2229.1,0.078099715,
2229.2,0.0780935,
2229.3,0.07808376,
2229.4,0.078070562,
2229.5,0.078054017,
2229.6,0.078034376,
2229.7,0.078012107,
2229.8,0.07798796,
2229.9,0.077962993,
2230,0.077938476,
2230.1,0.077915717,
2230.2,0.077895826,
2230.3,0.077879541,
2230.4,0.077867083,
2230.5,0.077858132,
2230.6,0.077851927,
2230.7,0.077847412,
2230.8,0.077843435,
2230.9,0.07783892,
2231,0.077833025,
2231.1,0.077825233,
2231.2,0.077815442,
2231.3,0.077803953,
2231.4,0.077791394,
2231.5,0.077778576,
2231.6,0.077766308,
2231.7,0.077755178,
2231.8,0.077745448,
2231.9,0.077736985,
2232,0.077729333,
2232.1,0.07772183,
2232.2,0.077713767,
2232.3,0.077704566,
2232.4,0.077693856,
2232.5,0.077681528,
2232.6,0.077667721,
2232.7,0.077652765,
2232.8,0.077637089,
2232.9,0.077621164,
2233,0.077605399,
2233.1,0.077590123,
2233.2,0.077575557,
2233.3,0.07756178,
2233.4,0.077548762,
2233.5,0.077536344,
2233.6,0.077524265,
2233.7,0.077512157,
2233.8,0.077499579,
2233.9,0.077485991,
2234,0.077470816,
2234.1,0.077453512,
2234.2,0.077433581,
2234.3,0.077410752,
2234.4,0.077385076,
2234.5,0.077357033,
2234.6,0.07732767,
2234.7,0.077298498,
2234.8,0.077271313,
2234.9,0.077247885,
2235,0.077229592,
2235.1,0.077217104,
2235.2,0.077210221,
2235.3,0.077207893,
2235.4,0.077208512,
2235.5,0.077210251,
2235.6,0.077211409,
2235.7,0.07721073,
2235.8,0.077207553,
2235.9,0.077201739,
2236,0.077193606,
2236.1,0.077183666,
2236.2,0.077172416,
2236.3,0.077160138,
2236.4,0.07714685,
2236.5,0.077132284,
2236.6,0.077116039,
2236.7,0.077097796,
2236.8,0.077077435,
2236.9,0.077055216,
2237,0.077031618,
2237.1,0.077007032,
2237.2,0.076981426,
2237.3,0.076953832,
2237.4,0.076922021,
2237.5,0.076882249,
2237.6,0.076829279,
2237.7,0.076756687,
2237.8,0.07665759,
2237.9,0.076525844,
2238,0.076357802,
2238.1,0.076154403,
2238.2,0.07592311,
2238.3,0.07567878,
2238.4,0.075442912,
2238.5,0.075240582,
2238.6,0.075095738,
2238.7,0.075025714,
2238.8,0.075036883,
2238.9,0.075122773,
2239,0.075265369,
2239.1,0.075439305,
2239.2,0.075617597,
2239.3,0.075777267,
2239.4,0.075903459,
2239.5,0.075991226,
2239.6,0.076044786,
2239.7,0.076074808,
2239.8,0.076094689,
2239.9,0.076116668,
2240,0.076148988,
2240.1,0.076194515,
2240.2,0.076251012,
2240.3,0.076312764,
2240.4,0.076372818,
2240.5,0.076424949,
2240.6,0.076465111,
2240.7,0.076491656,
2240.8,0.076505183,
2240.9,0.076507681,
2241,0.076501567,
2241.1,0.076489068,
2241.2,0.076471715,
2241.3,0.076450205,
2241.4,0.076424359,
2241.5,0.076393268,
2241.6,0.076355514,
2241.7,0.076309467,
2241.8,0.07625371,
2241.9,0.076187432,
2242,0.076111034,
2242.1,0.076026563,
2242.2,0.075938076,
2242.3,0.075851498,
2242.4,0.07577408,
2242.5,0.075713218,
2242.6,0.075675073,
2242.7,0.075663255,
2242.8,0.075678051,
2242.9,0.075716365,
2243,0.075772492,
2243.1,0.075839319,
2243.2,0.075909663,
2243.3,0.075977349,
2243.4,0.076037862,
2243.5,0.076088515,
2243.6,0.076128238,
2243.7,0.07615722,
2243.8,0.076176422,
2243.9,0.076187212,
2244,0.076191028,
2244.1,0.07618925,
2244.2,0.076183076,
2244.3,0.076173555,
2244.4,0.076161586,
2244.5,0.076147979,
2244.6,0.076133463,
2244.7,0.076118706,
2244.8,0.07610429,
2244.9,0.076090673,
2245,0.076078085,
2245.1,0.076066496,
2245.2,0.076055626,
2245.3,0.076044996,
2245.4,0.076034006,
2245.5,0.076022087,
2245.6,0.07600888,
2245.7,0.075994263,
2245.8,0.075978498,
2245.9,0.075962104,
2246,0.075945809,
2246.1,0.075930224,
2246.2,0.075915927,
2246.3,0.075902929,
2246.4,0.075890741,
2246.5,0.075878113,
2246.6,0.075862967,
2246.7,0.075842116,
2246.8,0.075811056,
2246.9,0.07576386,
2247,0.075693416,
2247.1,0.075592261,
2247.2,0.075454321,
2247.3,0.075277267,
2247.4,0.075065047,
2247.5,0.074829658,
2247.6,0.074591222,
2247.7,0.074375555,
2247.8,0.074209601,
2247.9,0.074115499,
2248,0.074105349,
2248.1,0.07417814,
2248.2,0.074320217,
2248.3,0.07450873,
2248.4,0.074717214,
2248.5,0.074921172,
2248.6,0.075102222,
2248.7,0.075249853,
2248.8,0.075360969,
2248.9,0.075437866,
2249,0.075485771,
2249.1,0.075510638,
2249.2,0.075517771,
2249.3,0.075511287,
2249.4,0.075494203,
2249.5,0.075468847,
2249.6,0.075437437,
2249.7,0.07540229,
2249.8,0.075365954,
2249.9,0.075330967,
2250,0.075299417,
2250.1,0.075272692,
2250.2,0.075251022,
2250.3,0.075233379,
2250.4,0.075217543,
2250.5,0.07520041,
2250.6,0.07517857,
2250.7,0.075148988,
2250.8,0.075109945,
2250.9,0.07506167,
2251,0.075006772,
2251.1,0.074949995,
2251.2,0.074897324,
2251.3,0.074854525,
2251.4,0.074825492,
2251.5,0.074810946,
2251.6,0.074807898,
2251.7,0.074810186,
2251.8,0.074809947,
2251.9,0.074799696,
2252,0.07477434,
2252.1,0.074732669,
2252.2,0.074677681,
2252.3,0.074615879,
2252.4,0.074555626,
2252.5,0.074504953,
2252.6,0.074469926,
2252.7,0.074453402,
2252.8,0.07445491,
2252.9,0.074471345,
2253,0.07449781,
2253.1,0.074528351,
2253.2,0.074556105,
2253.3,0.074573049,
2253.4,0.074569852,
2253.5,0.074536294,
2253.6,0.074462813,
2253.7,0.074343135,
2253.8,0.074177351,
2253.9,0.073974502,
2254,0.07375337,
2254.1,0.073540729,
2254.2,0.073366633,
2254.3,0.073258105,
2254.4,0.073232659,
2254.5,0.073293941,
2254.6,0.073430693,
2254.7,0.073619585,
2254.8,0.073830617,
2254.9,0.074033586,
2255,0.074203567,
2255.1,0.074324373,
2255.2,0.074389682,
2255.3,0.07440228,
2255.4,0.074372128,
2255.5,0.074313933,
2255.6,0.074244388,
2255.7,0.074179489,
2255.8,0.074131834,
2255.9,0.074108646,
2256,0.074110624,
2256.1,0.074132423,
2256.2,0.074164373,
2256.3,0.074195354,
2256.4,0.074215745,
2256.5,0.074220091,
2256.6,0.074208212,
2256.7,0.074184894,
2256.8,0.074158289,
2256.9,0.074137369,
2257,0.074129406,
2257.1,0.074137968,
2257.2,0.074162185,
2257.3,0.074197282,
2257.4,0.074236016,
2257.5,0.074270763,
2257.6,0.07429536,
2257.7,0.07430638,
2257.8,0.074303632,
2257.9,0.074289716,
2258,0.074269215,
2258.1,0.074247435,
2258.2,0.074229282,
2258.3,0.074218343,
2258.4,0.074216394,
2258.5,0.074223358,
2258.6,0.074237595,
2258.7,0.074256407,
2258.8,0.074276698,
2258.9,0.07429554,
2259,0.074310606,
2259.1,0.074320377,
2259.2,0.074324193,
2259.3,0.074322135,
2259.4,0.074314732,
2259.5,0.074302813,
2259.6,0.074287228,
2259.7,0.074268915,
2259.8,0.074248594,
2259.9,0.074226835,
2260,0.074203836,
2260.1,0.074179179,
2260.2,0.074151326,
2260.3,0.074117308,
2260.4,0.07407241,
2260.5,0.074010428,
2260.6,0.073924559,
2260.7,0.073809077,
2260.8,0.073661616,
2260.9,0.073485441,
2261,0.073290714,
2261.1,0.073094169,
2261.2,0.072916476,
2261.3,0.072777627,
2261.4,0.072691498,
2261.5,0.072660936,
2261.6,0.072675573,
2261.7,0.072712828,
2261.8,0.07274242,
2261.9,0.072733119,
2262,0.072659867,
2262.1,0.072509559,
2262.2,0.072283871,
2262.3,0.071998719,
2262.4,0.071680628,
2262.5,0.071361438,
2262.6,0.071072769,
2262.7,0.070841806,
2262.8,0.07068894,
2262.9,0.070627178,
2263,0.070662275,
2263.1,0.070792812,
2263.2,0.071010058,
2263.3,0.071297858,
2263.4,0.071633572,
2263.5,0.071990397,
2263.6,0.072341217,
2263.7,0.072662475,
2263.8,0.072937287,
2263.9,0.07315673,
2264,0.073319298,
2264.1,0.073428605,
2264.2,0.073490946,
2264.3,0.073513036,
2264.4,0.073500647,
2264.5,0.073458037,
2264.6,0.073387763,
2264.7,0.073290764,
2264.8,0.073166361,
2264.9,0.073012346,
2265,0.072825791,
2265.1,0.072604849,
2265.2,0.072351427,
2265.3,0.072074168,
2265.4,0.071790305,
2265.5,0.071525204,
2265.6,0.071308817,
2265.7,0.071169708,
2265.8,0.071128027,
2265.9,0.071189769,
2266,0.071344244,
2266.1,0.071565566,
2266.2,0.071817749,
2266.3,0.072061839,
2266.4,0.07226325,
2266.5,0.072397604,
2266.6,0.072454291,
2266.7,0.072437426,
2266.8,0.072364275,
2266.9,0.072261482,
2267,0.072159747,
2267.1,0.072087645,
2267.2,0.072066145,
2267.3,0.072104729,
2267.4,0.072200479,
2267.5,0.072340058,
2267.6,0.072504004,
2267.7,0.072671766,
2267.8,0.072826011,
2267.9,0.07295547,
2268,0.073055256,
2268.1,0.073125929,
2268.2,0.073171457,
2268.3,0.073197252,
2268.4,0.073208682,
2268.5,0.07321015,
2268.6,0.073204875,
2268.7,0.073194954,
2268.8,0.073181657,
2268.9,0.073165672,
2269,0.073147339,
2269.1,0.073126888,
2269.2,0.073104539,
2269.3,0.073080792,
2269.4,0.073056435,
2269.5,0.073032507,
2269.6,0.073010198,
2269.7,0.072990537,
2269.8,0.072973982,
2269.9,0.072960215,
2270,0.072947967,
2270.1,0.072935059,
2270.2,0.072918594,
2270.3,0.072895206,
2270.4,0.072861348,
2270.5,0.072813563,
2270.6,0.072749024,
2270.7,0.072666251,
2270.8,0.072566066,
2270.9,0.072452562,
2271,0.072333644,
2271.1,0.07222056,
2271.2,0.072126349,
2271.3,0.072063248,
2271.4,0.07203985,
2271.5,0.072058822,
2271.6,0.072116128,
2271.7,0.072201988,
2271.8,0.072303303,
2271.9,0.072406645,
2272,0.072500937,
2272.1,0.072579013,
2272.2,0.072637918,
2272.3,0.07267818,
2272.4,0.072702527,
2272.5,0.072714556,
2272.6,0.072717733,
2272.7,0.072714896,
2272.8,0.072708012,
2272.9,0.072698371,
2273,0.072686602,
2273.1,0.072672885,
2273.2,0.07265699,
2273.3,0.072638238,
2273.4,0.072615429,
2273.5,0.072586846,
2273.6,0.0725502,
2273.7,0.072502775,
2273.8,0.072441822,
2273.9,0.072365224,
2274,0.072272372,
2274.1,0.072165202,
2274.2,0.072048992,
2274.3,0.071932461,
2274.4,0.07182694,
2274.5,0.071744498,
2274.6,0.071695314,
2274.7,0.071685164,
2274.8,0.071713787,
2274.9,0.071774689,
2275,0.071856672,
2275.1,0.071946418,
2275.2,0.072031388,
2275.3,0.072102182,
2275.4,0.072153643,
2275.5,0.072184834,
2275.6,0.072197972,
2275.7,0.072197042,
2275.8,0.072186412,
2275.9,0.072169998,
2276,0.072150786,
2276.1,0.072130975,
2276.2,0.072112222,
2276.3,0.072095868,
2276.4,0.072083,
2276.5,0.072074338,
2276.6,0.072069912,
2276.7,0.072068793,
2276.8,0.072069183,
2276.9,0.072068583,
2277,0.072064437,
2277.1,0.072054926,
2277.2,0.07203952,
2277.3,0.072019429,
2277.4,0.07199735,
2277.5,0.071976849,
2277.6,0.071961414,
2277.7,0.071953491,
2277.8,0.071953801,
2277.9,0.071961144,
2278,0.071972723,
2278.1,0.071984902,
2278.2,0.071993973,
2278.3,0.071996921,
2278.4,0.071991925,
2278.5,0.071978438,
2278.6,0.071957068,
2278.7,0.071929314,
2278.8,0.071897044,
2278.9,0.071861957,
2279,0.071825122,
2279.1,0.071786608,
2279.2,0.071745427,
2279.3,0.07169989,
2279.4,0.071648208,
2279.5,0.071589434,
2279.6,0.071524115,
2279.7,0.07145471,
2279.8,0.071384906,
2279.9,0.071318398,
2280,0.071256946,
2280.1,0.071198221,
2280.2,0.071134091,
2280.3,0.071049691,
2280.4,0.070924159,
2280.5,0.070733068,
2280.6,0.070452822,
2280.7,0.070066615,
2280.8,0.06957115,
2280.9,0.068982364,
2281,0.068338299,
2281.1,0.067697082,
2281.2,0.067129246,
2281.3,0.066705284,
2281.4,0.066481195,
2281.5,0.06648608,
2281.6,0.066715564,
2281.7,0.067133142,
2281.8,0.067678889,
2281.9,0.068282771,
2282,0.068878531,
2282.1,0.069414628,
2282.2,0.069859889,
2282.3,0.070203966,
2282.4,0.070453481,
2282.5,0.070625869,
2282.6,0.070742819,
2282.7,0.070824682,
2282.8,0.070886714,
2282.9,0.070937476,
2283,0.070979247,
2283.1,0.071010018,
2283.2,0.071026183,
2283.3,0.071025324,
2283.4,0.0710081,
2283.5,0.070979027,
2283.6,0.070945858,
2283.7,0.070917725,
2283.8,0.070902799,
2283.9,0.070906126,
2284,0.070928245,
2284.1,0.07096498,
2284.2,0.07100839,
2284.3,0.071048692,
2284.4,0.071076366,
2284.5,0.071084228,
2284.6,0.071068833,
2284.7,0.071031218,
2284.8,0.070976729,
2284.9,0.070914168,
2285,0.070854065,
2285.1,0.070806659,
2285.2,0.070779755,
2285.3,0.070777117,
2285.4,0.070797887,
2285.5,0.070837091,
2285.6,0.070887134,
2285.7,0.070939814,
2285.8,0.070988119,
2285.9,0.071027382,
2286,0.071055705,
2286.1,0.071073458,
2286.2,0.07108249,
2286.3,0.071085237,
2286.4,0.071083959,
2286.5,0.071080372,
2286.6,0.071075527,
2286.7,0.071069882,
2286.8,0.071063488,
2286.9,0.071056205,
2287,0.071047803,
2287.1,0.071038102,
2287.2,0.071027032,
2287.3,0.071014654,
2287.4,0.071001166,
2287.5,0.07098687,
2287.6,0.070972094,
2287.7,0.070957118,
2287.8,0.070942062,
2287.9,0.070926856,
2288,0.070911141,
2288.1,0.070894367,
2288.2,0.070875874,
2288.3,0.070854984,
2288.4,0.070831156,
2288.5,0.070804112,
2288.6,0.07077388,
2288.7,0.070740801,
2288.8,0.070705584,
2288.9,0.070669268,
2289,0.070633252,
2289.1,0.070599324,
2289.2,0.070569502,
2289.3,0.070545884,
2289.4,0.070530199,
2289.5,0.070523445,
2289.6,0.070525523,
2289.7,0.070534985,
2289.8,0.070549231,
2289.9,0.070564717,
2290,0.070577395,
2290.1,0.070582959,
2290.2,0.070577145,
2290.3,0.070555805,
2290.4,0.070515193,
2290.5,0.070452512,
2290.6,0.070366753,
2290.7,0.070259803,
2290.8,0.070137398,
2290.9,0.070009329,
2291,0.069888642,
2291.1,0.069789585,
2291.2,0.069724726,
2291.3,0.069702037,
2291.4,0.069722928,
2291.5,0.069781912,
2291.6,0.069867922,
2291.7,0.069966909,
2291.8,0.070064876,
2291.9,0.070150266,
2292,0.070215305,
2292.1,0.070256177,
2292.2,0.070272301,
2292.3,0.070265118,
2292.4,0.070236905,
2292.5,0.070189579,
2292.6,0.070123971,
2292.7,0.07003932,
2292.8,0.06993325,
2292.9,0.069802453,
2293,0.069643962,
2293.1,0.069456838,
2293.2,0.069243978,
2293.3,0.069013085,
2293.4,0.068776647,
2293.5,0.0685505,
2293.6,0.068351417,
2293.7,0.068194384,
2293.8,0.068090103,
2293.9,0.068043566,
2294,0.068053617,
2294.1,0.06811365,
2294.2,0.068212927,
2294.3,0.068338339,
2294.4,0.06847631,
2294.5,0.06861442,
2294.6,0.068742639,
2294.7,0.068854074,
2294.8,0.068944919,
2294.9,0.069014004,
2295,0.069061959,
2295.1,0.069090332,
2295.2,0.069100942,
2295.3,0.069095677,
2295.4,0.069076565,
2295.5,0.069046274,
2295.6,0.069008359,
2295.7,0.068967498,
2295.8,0.068929094,
2295.9,0.068898503,
2296,0.06887999,
2296.1,0.068875874,
2296.2,0.068885925,
2296.3,0.068907644,
2296.4,0.068937007,
2296.5,0.068969616,
2296.6,0.069001846,
2296.7,0.069031598,
2296.8,0.069058382,
2296.9,0.069083049,
2297,0.069106987,
2297.1,0.069131394,
2297.2,0.0691568,
2297.3,0.069182835,
2297.4,0.069208431,
2297.5,0.069232219,
2297.6,0.06925291,
2297.7,0.069269594,
2297.8,0.069281802,
2297.9,0.069289355,
2298,0.069292283,
2298.1,0.069290644,
2298.2,0.06928439,
2298.3,0.06927339,
2298.4,0.069257405,
2298.5,0.069236165,
2298.6,0.06920958,
2298.7,0.06917812,
2298.8,0.069143163,
2298.9,0.069107167,
2299,0.069073368,
2299.1,0.069045165,
2299.2,0.069025294,
2299.3,0.069015063,
2299.4,0.069014094,
2299.5,0.069020418,
2299.6,0.069031078,
2299.7,0.069042717,
2299.8,0.069052248,
2299.9,0.069057343,
2300,0.069056854,
2300.1,0.069051029,
2300.2,0.069041538,
2300.3,0.069031118,
2300.4,0.069022826,
2300.5,0.069019039,
2300.6,0.069020728,
2300.7,0.069027092,
2300.8,0.069036003,
2300.9,0.069044935,
2301,0.069051928,
2301.1,0.069056204,
2301.2,0.069058133,
2301.3,0.069058612,
2301.4,0.069058322,
2301.5,0.069057174,
2301.6,0.069054406,
2301.7,0.069049061,
2301.8,0.069040649,
2301.9,0.06902948,
2302,0.069016592,
2302.1,0.069003114,
2302.2,0.068989637,
2302.3,0.06897582,
2302.4,0.068960604,
2302.5,0.068942861,
2302.6,0.06892223,
2302.7,0.068899662,
2302.8,0.068877303,
2302.9,0.068857821,
2303,0.068843335,
2303.1,0.068834573,
2303.2,0.068830497,
2303.3,0.068828728,
2303.4,0.06882644,
2303.5,0.068821465,
2303.6,0.068812993,
2303.7,0.068801584,
2303.8,0.068788636,
2303.9,0.068775478,
2304,0.06876259,
2304.1,0.068749353,
2304.2,0.068734347,
2304.3,0.068716284,
2304.4,0.068694784,
2304.5,0.068670957,
2304.6,0.068647229,
2304.7,0.068626598,
2304.8,0.068611462,
2304.9,0.068602541,
2305,0.068598315,
2305.1,0.068595268,
2305.2,0.068588884,
2305.3,0.068575127,
2305.4,0.068551928,
2305.5,0.068520148,
2305.6,0.068483613,
2305.7,0.068448186,
2305.8,0.068420072,
2305.9,0.068403987,
2306,0.06840178,
2306.1,0.06841206,
2306.2,0.068430732,
2306.3,0.068452562,
2306.4,0.068472833,
2306.5,0.068488678,
2306.6,0.068499548,
2306.7,0.068506671,
2306.8,0.068511946,
2306.9,0.068516572,
2307,0.068520158,
2307.1,0.068520558,
2307.2,0.068514514,
2307.3,0.068498808,
2307.4,0.068471644,
2307.5,0.06843353,
2307.6,0.068387633,
2307.7,0.068339268,
2307.8,0.06829466,
2307.9,0.068259513,
2308,0.068237534,
2308.1,0.068229611,
2308.2,0.068233708,
2308.3,0.068245636,
2308.4,0.068260343,
2308.5,0.06827341,
2308.6,0.068282212,
2308.7,0.068286338,
2308.8,0.068287347,
2308.9,0.068287737,
